LecturerID,CourseID
300000866,SWEN3145
300000867,MATH6623
300000867,INFO3170
300000867,SWEN3165
300000868,ELET3450
300000868,MATH3422
300000868,EDSS2906
300000868,SWEN3185
300000869,ECON2001
300000869,COMP3801
300000869,SWEN3920
300000870,PHYS2000
300000870,MATH6623
300000871,MATH2401
300000871,MATH3402
300000871,MATH2411
300000871,STAT6632
300000872,MATH1185
300000872,MDPH6130
300000872,PHYS2671
300000872,PHYS2351
300000872,STAT6630
300000873,EDLA3103
300000873,EDME1103
300000873,COMP3652
300000873,STAT6631
300000874,EDMC3020
300000874,PHYS3701
300000875,PHYS3562
300000875,ECON3005
300000875,INFO3180
300000875,MATH6629
300000876,EDME2202
300000876,MATH3403
300000876,MATH6633
300000877,COMP3101
300000877,COMP2211
300000877,MATH6634
300000878,MATH6623
300000878,EDAR3808
300000878,PHYS3300
300000878,MATH6628
300000879,EDRS3008
300000879,COMP3911
300000879,ENGR1000
300000879,ECON2023
300000879,MATH6622
300000880,COMP3220
300000880,MATH6635
300000881,EDMC3202
300000881,EDMC2203
300000881,EDRS2007
300000881,COMP1220
300000881,ECON1000
300000882,EDSC3411
300000882,STAT3002
300000882,EDMC2214
300000882,ECNG1000
300000882,ECON1003
300000883,EDMC3201
300000883,ECON3032
300000883,MDPH6260
300000883,ECON1004
300000884,ECON1005
300000885,EDME2202
300000885,EDTL1020
300000885,COMP3702
300000885,ECON1012
300000886,ECON2000
300000887,ECON2001
300000888,COMP1210
300000888,MDPH6240
300000888,EDLA2103
300000888,ECON2002
300000889,MDPH6160
300000889,ECON3003
300000889,ECON1005
300000889,EDSS2906
300000889,ECON2003
300000890,EDSS3911
300000890,ELET2470
300000890,ECON2002
300000890,ECON2005
300000891,ECON3010
300000891,EDPS2003
300000891,ECON3005
300000891,MATH3423
300000891,ECON2008
300000892,EDLA3109
300000892,ECNG1000
300000892,PHYS2300
300000892,ECON2009
300000893,ECON2010
300000894,MATH3422
300000894,MDPH6260
300000894,ECON2015
300000894,ECNG1009
300000894,ECON2014
300000895,EDEA3308
300000895,EDEA2305
300000895,ECON2015
300000896,ELET1405
300000896,ECON2016
300000897,COMP2340
300000897,ECON2020
300000898,MDPH6140
300000898,EDMC2203
300000898,EDMC3204
300000898,MATH2420
300000898,ECON2023
300000899,EDIT3818
300000899,MDPH6190
300000899,MATH1142
300000899,SWEN2165
300000899,ECON2024
300000900,COMP1161
300000900,EDLA2106
300000900,ECON2025
300000901,MATH6633
300000901,EDSC2407
300000901,EDMC3201
300000901,COMP1161
300000901,ECON3003
300000902,ECON3005
300000903,ECON3006
300000904,ELET2415
300000904,ECON3007
300000905,EDEA2304
300000905,ECON3008
300000906,EDSC3411
300000906,ECON3010
300000907,ECON3011
300000908,ECON3016
300000909,STAT3002
300000909,EDEA3320
300000909,EDMC2216
300000909,ECON3030
300000910,EDMC1002
300000910,ECON3031
300000911,COMP3101
300000911,ECON3032
300000912,ELET1500
300000912,ECON2005
300000912,ECON3034
300000913,STAT3001
300000913,ECON3016
300000913,EDSE2712
300000913,COMP3702
300000913,ECON3037
300000914,MATH3412
300000914,ECON3040
300000915,EDMC3202
300000915,ECON3030
300000915,INFO3435
300000915,SWEN3165
300000915,ECON3049
300000916,PHYS3562
300000916,EDCU2013
300000916,INFO3170
300000916,EDSC3410
300000916,ECON3050
300000917,MATH3403
300000917,MDPH6190
300000917,MATH3411
300000917,INFO3155
300000917,ECON3051
300000918,PHYS3500
300000918,ECON3072
300000919,EDLS2607
300000919,EDTK2025
300000919,COMP3801
300000919,MDPH6140
300000919,ECON3073
300000920,ELET1405
300000920,MATH6635
300000920,MATH1141
300000921,MATH1142
300000922,EDLS2605
300000922,ECON3016
300000922,EDGC2010
300000922,EDSE2712
300000922,MATH1151
300000923,MATH1152
300000924,STAT6630
300000924,COMP1161
300000924,ELET2210
300000924,MATH2401
300000925,PHYS1411
300000925,EDEA3316
300000925,EDSS3908
300000925,COMP3801
300000925,MATH2410
300000926,PHYS3565
300000926,MATH3155
300000926,EDHE3904
300000926,ELNG1101
300000926,MATH2404
300000927,MATH2411
300000928,MATH2403
300000929,MATH6622
300000929,EDIT3825
300000929,ECON3006
300000929,MATH2420
300000930,EDTL1020
300000930,PHYS1421
300000930,EDLS2607
300000930,MATH3155
300000931,EDLA3106
300000931,MATH3412
300000932,PHYS3562
300000932,ECON1003
300000932,EDME3205
300000932,MATH3402
300000933,ECON2024
300000933,MATH3423
300000934,EDLS3603
300000934,ECON2009
300000934,STAT3001
300000935,MATH3403
300000936,MATH3414
300000936,MATH3401
300000937,EDIT3825
300000937,EDTL1020
300000937,MATH2411
300000937,EDPS1003
300000937,MATH3411
300000938,ECON3049
300000938,ECON3011
300000938,PHYS1422
300000938,ECON2016
300000938,MATH3404
300000939,SWEN2165
300000939,STAT3002
300000940,EDRS3008
300000940,MATH2410
300000940,EDEA3305
300000940,MATH3414
300000941,ECON2014
300000941,EDSC3417
300000941,MATH3421
300000942,MATH3422
300000943,MATH3424
300000944,MATH1185
300000944,EDME2204
300000944,EDRS3019
300000944,EDIT3017
300000944,ECNG1000
300000945,EDIT3823
300000945,EDEA3308
300000945,ECON1004
300000945,PHYS1411
300000946,EDMC3201
300000946,EDSS2903
300000946,ELNG1101
300000946,COMP2211
300000946,PHYS1412
300000947,PHYS1421
300000948,ECON2025
300000948,MATH3411
300000948,PHYS1422
300000949,COMP3101
300000949,ELNG1101
300000950,ECON2001
300000950,STAT3001
300000950,COMP3101
300000950,EDIT3825
300000950,ENGR1000
300000951,ELET1500
300000952,MATH1185
300000953,COMP2340
300000953,COMP3702
300000953,EDSC3410
300000953,ELET1405
300000954,MATH3411
300000954,ECNG1012
300000955,EDTL1020
300000955,PHYS3300
300000955,MATH6622
300000955,STAT3002
300000955,ECNG1009
300000956,ECSE1102
300000957,EDEA3320
300000957,MDPH6160
300000958,ECON1012
300000958,MDPH6150
300000959,MDPH6140
300000960,PHYS2386
300000960,PHYS3562
300000960,ECON2001
300000960,MATH2404
300000960,MDPH6130
300000961,EDGC2010
300000961,STAT6630
300000961,COMP3901
300000961,MDPH6120
300000962,EDLA3103
300000962,EDLA2106
300000962,MDPH6110
300000963,MDPH6280
300000964,MATH2401
300000964,ECON1003
300000964,EDGC2010
300000964,MDPH6270
300000965,MDPH6260
300000966,MDPH6190
300000967,ELET2420
300000967,ECON2014
300000967,EDIT3822
300000967,ECON3010
300000967,MDPH6180
300000968,MDPH6170
300000969,PHYS3400
300000969,PHYS3701
300000969,ECON3016
300000969,MDPH6135
300000970,PHYS2300
300000970,ECON2005
300000970,MDPH6115
300000971,EDRS3019
300000971,MATH3411
300000971,MDPH6215
300000972,EDSE2712
300000972,MDPH6120
300000972,EDGC2010
300000972,ECON3049
300000972,MDPH6230
300000973,MDPH6270
300000973,MDPH6240
300000974,PHYS2396
300000975,EDLS2607
300000975,ELET2405
300000976,MATH3422
300000976,SWEN3130
300000976,ELET2415
300000977,COMP2340
300000977,COMP3912
300000977,MDPH6135
300000977,ELET2460
300000978,COMP2120
300000978,INFO3180
300000978,ELET2470
300000979,ELET2480
300000980,ELET2210
300000980,COMP2171
300000980,ELET2480
300000980,ELET2410
300000981,ELET2420
300000981,EDLA3103
300000981,ELET2530
300000982,MDPH6270
300000982,EDTL3021
300000982,EDHE2908
300000982,ELNG1101
300000982,ELET2450
300000983,ECON2005
300000983,PHYS3000
300000983,ELET2420
300000984,MATH6628
300000984,SWEN3185
300000984,EDEA2304
300000984,ELET2470
300000984,PHYS2561
300000985,ENGR1000
300000985,ECON2014
300000985,PHYS2300
300000985,COMP3912
300000985,PHYS2671
300000986,COMP2120
300000986,PHYS2296
300000987,MDPH6170
300000987,MATH1185
300000987,MATH1142
300000987,PHYS2200
300000988,EDSS3903
300000988,EDMC2214
300000988,ECON2020
300000988,PHYS2386
300000989,EDLA3103
300000989,PHYS2351
300000990,MATH3414
300000990,MATH3155
300000990,COMP2190
300000990,EDEA2304
300000990,PHYS2300
300000991,INFO3180
300000991,ECON2010
300000991,PHYS2600
300000992,PHYS3200
300000992,EDME2204
300000992,PHYS2500
300000993,ELET2210
300000994,EDRS3019
300000994,COMP3911
300000994,ELET2570
300000995,COMP2201
300000995,PHYS3000
300000995,PHYS2000
300000996,EDHE2912
300000996,EDMC2201
300000996,PHYS2701
300000997,EDMC2203
300000997,EDSC3403
300000997,PHYS3000
300000998,INFO3155
300000998,EDSS2906
300000998,COMP1220
300000998,COMP2120
300000998,ELET3211
300000999,PHYS3200
300001000,COMP3101
300001000,ELET2570
300001000,EDMC1001
300001001,EDLS3612
300001001,MATH1141
300001001,MDPH6140
300001001,MDPH6135
300001001,EDMC1002
300001002,EDME1103
300001003,ELET2460
300001003,COMP3101
300001003,EDPS1003
300001004,ECON3003
300001004,COMP1126
300001004,EDTL1020
300001005,SWEN3165
300001005,ECSE1102
300001005,EDHE2908
300001005,EDCU2013
300001006,COMP3911
300001006,ECON1012
300001006,EDLS2607
300001006,INFO3435
300001006,EDEA2305
300001007,EDPH2024
300001007,EDGC2010
300001008,ELET3211
300001008,EDTL1021
300001008,EDHE2912
300001009,ECON3006
300001009,MATH3423
300001009,EDEA3320
300001009,EDSC3403
300001009,EDLA2103
300001010,EDLA2106
300001011,EDSS3911
300001011,ECON3010
300001011,EDLS2605
300001012,ECON2003
300001012,EDMC3020
300001012,EDMC2201
300001013,ECON2000
300001013,EDMC2203
300001014,EDRS3008
300001014,EDLS2607
300001014,EDMC2214
300001015,EDEA2304
300001015,EDMC2216
300001016,ELET3450
300001016,MDPH6160
300001016,INFO3110
300001016,EDLS2605
300001016,EDME2006
300001017,MDPH6280
300001017,EDME2202
300001018,EDPS2003
300001019,ELET2420
300001019,EDMC2214
300001019,MATH2403
300001019,EDRS2007
300001020,ECON1012
300001020,EDSS2903
300001021,EDEA3320
300001021,EDSS2904
300001022,COMP1161
300001022,EDTK2025
300001023,PHYS3500
300001023,EDAR3808
300001024,EDEA3304
300001025,EDMC3204
300001025,COMP2171
300001025,INFO3180
300001025,EDEA3306
300001026,MATH2401
300001026,PHYS3300
300001026,ECON3040
300001026,EDEA3308
300001027,EDRS3008
300001027,EDEA3316
300001028,EDLS3612
300001028,ECON2010
300001028,EDEA3320
300001029,EDHE3905
300001030,EDSC3417
300001030,EDCU2013
300001030,EDIT3818
300001031,EDSC3417
300001031,EDIT3822
300001032,EDSC3417
300001032,ELET2210
300001032,EDLA3104
300001033,COMP2201
300001033,EDLA3106
300001034,MDPH6280
300001034,EDME3205
300001034,EDLA3109
300001035,COMP2171
300001035,EDLS3603
300001036,ELET2470
300001036,PHYS2500
300001036,ECON1005
300001036,ECON2024
300001036,EDMA3206
300001037,ECON2014
300001037,COMP3911
300001037,ECON3007
300001037,EDMC3201
300001038,EDMC3204
300001039,EDME3205
300001039,EDIT3821
300001039,EDTL3020
300001039,EDRS3019
300001040,EDSC3410
300001041,ECON3037
300001041,EDEA3316
300001041,EDAR3808
300001041,EDSC3417
300001042,ELET1500
300001042,EDHE3908
300001042,COMP1220
300001042,EDLA3106
300001042,EDSS3903
300001043,EDSS3911
300001044,EDMC2214
300001044,EDTL3020
300001044,EDTK3004
300001045,PHYS1411
300001045,MDPH6150
300001045,PHYS1421
300001045,PHYS2351
300001045,EDTL3018
300001046,SWEN2165
300001046,EDTL3020
300001047,MATH6622
300001047,EDTL3021
300001048,PHYS3500
300001049,MDPH6260
300001049,EDTL1021
300001050,EDEA2304
300001051,MATH3423
300001051,EDME3006
300001051,ECON2003
300001051,EDHE2908
300001052,COMP2211
300001052,PHYS2300
300001052,EDIT3017
300001053,ECON3008
300001053,EDTK2025
300001053,ECON2009
300001053,PHYS2296
300001053,EDIT3821
300001054,MDPH6215
300001054,EDIT3823
300001055,ECON2015
300001055,MATH6633
300001055,COMP1210
300001055,EDHE2912
300001055,EDIT3825
300001056,EDSC3410
300001056,EDLA3104
300001056,EDLA2105
300001057,MDPH6140
300001057,PHYS2671
300001057,MATH3401
300001057,EDLS2606
300001058,ECON1005
300001058,EDLS2607
300001059,EDLS3603
300001059,PHYS3562
300001059,EDMC2213
300001060,EDEA3304
300001060,MATH3414
300001060,MDPH6170
300001060,EDME2204
300001061,ECSE1102
300001061,EDMC1002
300001061,MDPH6120
300001061,EDPH2024
300001062,EDSC2407
300001063,COMP3901
300001063,ECON3049
300001063,EDSE2712
300001064,PHYS2296
300001064,ECON2003
300001064,EDSS2906
300001065,EDEA3305
300001066,EDMC2201
300001066,EDSS3911
300001066,ECON3073
300001066,EDSC3417
300001066,EDEA3307
300001067,PHYS3562
300001068,EDHE3905
300001068,COMP1161
300001068,MDPH6230
300001068,EDHE3904
300001069,EDMC1002
300001069,INFO3170
300001069,EDHE3908
300001070,PHYS2396
300001070,EDLA3103
300001071,ECON3010
300001071,PHYS2386
300001071,PHYS3565
300001072,EDSS3911
300001072,ECON3073
300001072,EDMC2216
300001072,EDLA3110
300001073,PHYS3000
300001073,COMP1161
300001073,SWEN3130
300001073,EDSC3403
300001073,EDLA3111
300001074,PHYS2000
300001074,EDSS3903
300001074,PHYS2701
300001074,ECON2005
300001074,PHYS3300
300001075,EDIT3822
300001075,EDTL3020
300001075,EDLS3612
300001076,EDGC2010
300001076,EDTL1020
300001076,PHYS2000
300001076,ELET2450
300001076,EDMC3020
300001077,ECON3008
300001077,ECON3032
300001077,EDEA3307
300001077,EDMC3202
300001078,EDME3006
300001079,EDTK3004
300001079,EDEA3307
300001079,EDME3205
300001080,EDEA2304
300001080,EDSC3403
300001080,EDRS3008
300001081,MATH1152
300001081,ELET3450
300001082,MATH3403
300001082,MDPH6130
300001082,SWEN3130
300001082,EDSC3403
300001083,MATH2401
300001083,EDLA3109
300001083,EDSC3408
300001084,PHYS1422
300001084,ECNG1000
300001084,PHYS2671
300001084,INFO3180
300001084,EDSC3411
300001085,MATH2401
300001085,EDRS3008
300001085,EDMC2201
300001085,EDSS3908
300001086,COMP1126
300001087,ELET2415
300001087,MDPH6170
300001087,COMP1127
300001088,ECON2025
300001088,COMP1161
300001089,ECON3034
300001089,ECON3006
300001089,COMP1210
300001090,MDPH6240
300001090,PHYS2701
300001090,ECON2025
300001090,COMP1220
300001091,EDIT3017
300001091,COMP2201
300001092,ELET1405
300001092,MDPH6120
300001092,COMP2211
300001093,COMP1161
300001093,MDPH6240
300001093,ECON3073
300001093,MDPH6260
300001093,COMP2120
300001094,EDLA2106
300001094,COMP3702
300001094,ELET2410
300001094,COMP2140
300001095,ECON3040
300001095,COMP2171
300001096,EDRS3019
300001096,ECON3040
300001096,COMP2190
300001097,EDME2006
300001097,EDGC2010
300001097,COMP2340
300001098,ECON3006
300001098,COMP3912
300001098,ECON3049
300001098,EDAR3808
300001098,COMP3101
300001099,COMP3220
300001100,PHYS2396
300001100,EDRS3019
300001100,MATH6628
300001100,COMP3161
300001101,MATH1151
300001101,EDIT3825
300001101,STAT6632
300001101,COMP3652
300001102,EDLS2605
300001102,COMP3702
300001103,COMP3801
300001104,MDPH6135
300001104,COMP3901
300001105,EDEA3305
300001105,ECON3072
300001105,EDEA3308
300001105,PHYS2300
300001105,COMP3911
300001106,INFO3155
300001106,EDLA2106
300001106,COMP3912
300001107,INFO3105
300001108,PHYS3701
300001108,MATH2401
300001108,PHYS3000
300001108,INFO3110
300001109,COMP3911
300001109,COMP2171
300001109,EDSS2904
300001109,ECON3003
300001109,INFO3155
300001110,EDME2006
300001110,PHYS3400
300001111,EDSC2407
300001111,INFO3170
300001112,INFO3180
300001113,EDIT3017
300001113,INFO3435
300001114,MATH1151
300001114,SWEN2165
300001115,ECON1004
300001115,SWEN3130
300001116,MATH2420
300001116,SWEN3145
300001117,SWEN3165
300001118,MATH3401
300001118,SWEN3185
300001119,EDEA2304
300001119,SWEN3920
300001120,EDEA3305
300001120,MDPH6130
300001120,COMP3702
300001120,ELET2470
300001120,MATH6623
300001121,PHYS3565
300001121,INFO3170
300001121,STAT6632
300001122,MATH3401
300001122,PHYS2200
300001122,PHYS1422
300001122,ECON1003
300001122,STAT6630
300001123,STAT6631
300001124,PHYS2500
300001124,EDMC1001
300001124,PHYS2701
300001124,ECON2010
300001124,PHYS3701
300001125,ELET2480
300001125,MATH6629
300001126,ECON3016
300001126,ELNG1101
300001126,PHYS2351
300001126,ECON3011
300001126,MATH6633
300001127,COMP1220
300001127,SWEN3165
300001127,MATH6634
300001128,COMP2120
300001128,ECON3011
300001128,EDEA3320
300001128,PHYS2296
300001128,MATH6628
300001129,EDEA3308
300001129,ECON2009
300001129,EDLS2606
300001129,MATH6622
300001130,EDEA3308
300001130,ELET2530
300001130,MATH6635
300001131,EDLS2605
300001131,EDLS2606
300001131,ECON1000
300001132,MATH6633
300001132,ECON1003
300001133,EDMC2214
300001133,INFO3105
300001133,ECON1004
300001134,MATH1152
300001134,EDMC2201
300001134,MATH6634
300001134,ECON1005
300001135,MDPH6260
300001135,EDSE2712
300001135,ECNG1000
300001135,ECON1012
300001136,EDSS3908
300001136,ECON2000
300001137,ECON2001
300001138,EDSS2903
300001138,MATH3423
300001138,COMP1220
300001138,COMP3161
300001138,ECON2002
300001139,EDSS2903
300001139,MATH3401
300001139,EDLS2605
300001139,ECON2000
300001139,ECON2003
300001140,ELET2470
300001140,ECON2020
300001140,ECON2005
300001141,MATH2401
300001141,PHYS2561
300001141,EDEA3304
300001141,ECON2008
300001142,MATH3403
300001142,EDLA2105
300001142,PHYS2600
300001142,ELET2460
300001142,ECON2009
300001143,ECON2010
300001144,EDLA2103
300001144,EDLA2106
300001144,MDPH6215
300001144,MATH3155
300001144,ECON2014
300001145,ECON3034
300001145,ECON2015
300001146,ECON2016
300001147,PHYS3000
300001147,EDTL3020
300001147,ECON2008
300001147,EDMA3206
300001147,ECON2020
300001148,MATH3424
300001148,SWEN3145
300001148,ECON2014
300001148,ECON3008
300001148,ECON2023
300001149,MDPH6135
300001149,MATH3414
300001149,ECON2024
300001150,EDTL3021
300001150,EDEA3304
300001150,MDPH6135
300001150,EDMC2201
300001150,ECON2025
300001151,MATH2411
300001151,MATH3424
300001151,ECON3003
300001152,EDCU2013
300001152,EDEA3304
300001152,ECON1004
300001152,EDRS3019
300001152,ECON3005
300001153,MDPH6115
300001153,ECON3006
300001154,EDLS2606
300001154,COMP2211
300001154,EDSS3908
300001154,ECON3006
300001154,ECON3007
300001155,ECNG1000
300001155,ECON2025
300001155,EDEA3308
300001155,INFO3170
300001155,ECON3008
300001156,EDSS2906
300001156,EDLA2103
300001156,ECON3010
300001157,MDPH6280
300001157,EDCU2013
300001157,ECON3037
300001157,ECON3011
300001158,ECON3016
300001159,EDTL3021
300001159,ECON3030
300001160,MATH1141
300001160,ECON3031
300001161,MATH6635
300001161,MDPH6240
300001161,ECON3032
300001162,EDMC2201
300001162,MDPH6240
300001162,EDTK3004
300001162,ELET2415
300001162,ECON3034
300001163,ECON3005
300001163,EDLS2606
300001163,ECON3037
300001164,MATH6635
300001164,ECON2005
300001164,MATH6629
300001164,ECON3040
300001165,EDHE3904
300001165,ECON3007
300001165,EDLA3109
300001165,ECON3049
300001166,EDME3205
300001166,EDLS3603
300001166,ECON1003
300001166,EDSS3908
300001166,ECON3050
300001167,COMP3911
300001167,EDRS3008
300001167,ELET2415
300001167,ECON3051
300001168,EDSC2407
300001168,PHYS2000
300001168,COMP3901
300001168,ECON3072
300001169,SWEN3920
300001169,ECON3073
300001170,MDPH6150
300001170,MATH6635
300001170,ECON3003
300001170,COMP3912
300001170,MATH1141
300001171,EDRS3019
300001171,ECON3008
300001171,ECON3034
300001171,MATH1142
300001172,COMP2140
300001172,MATH1151
300001173,PHYS2701
300001173,INFO3170
300001173,ECON3050
300001173,MATH1152
300001174,MATH2401
300001175,EDLA3104
300001175,MATH3424
300001175,ECON3049
300001175,MATH2410
300001176,MATH2404
300001177,EDEA2304
300001177,MATH6628
300001177,ECNG1000
300001177,EDTK2025
300001177,MATH2411
300001178,PHYS1421
300001178,MATH2403
300001179,MATH2420
300001180,EDRS2007
300001180,MATH3155
300001181,MATH6622
300001181,MDPH6115
300001181,EDMC3020
300001181,MATH3412
300001182,ECON3016
300001182,MATH3402
300001183,MATH2411
300001183,MDPH6215
300001183,MATH3424
300001183,EDEA3307
300001183,MATH3423
300001184,MATH3423
300001184,EDMC3202
300001184,EDIT3825
300001184,PHYS2351
300001184,STAT3001
300001185,MDPH6270
300001185,COMP2340
300001185,ECON2014
300001185,MATH3403
300001186,EDSC3408
300001186,MATH3401
300001187,MATH3411
300001188,ECON3040
300001188,EDEA3320
300001188,MATH3404
300001189,STAT3002
300001190,ELET2450
300001190,COMP3912
300001190,EDSS3911
300001190,MATH3414
300001191,PHYS3701
300001191,ECON2016
300001191,COMP1126
300001191,MATH3421
300001192,MATH3422
300001193,MATH3424
300001194,EDEA3304
300001194,MDPH6120
300001194,ELET2210
300001194,ECNG1000
300001195,ECON3007
300001195,EDLS3612
300001195,MATH1185
300001195,PHYS1411
300001196,EDTK3004
300001196,ECON3049
300001196,PHYS1412
300001197,ELET2480
300001197,ECON1003
300001197,EDSE2712
300001197,INFO3110
300001197,PHYS1421
300001198,SWEN3130
300001198,PHYS1422
300001199,MDPH6215
300001199,ECON2015
300001199,INFO3110
300001199,MDPH6120
300001199,ELNG1101
300001200,EDSS3903
300001200,ENGR1000
300001201,PHYS1412
300001201,ELET1500
300001202,EDIT3821
300001202,ECON3072
300001202,INFO3105
300001202,MATH1185
300001203,PHYS3701
300001203,ELET1405
300001204,COMP2171
300001204,MATH6634
300001204,SWEN3145
300001204,ECON3072
300001204,ECNG1012
300001205,MDPH6140
300001205,ECNG1009
300001206,ECON2014
300001206,EDMC2201
300001206,ECSE1102
300001207,COMP2201
300001207,EDLA2105
300001207,ECON3008
300001207,MDPH6130
300001207,MDPH6160
300001208,EDIT3818
300001208,ELET2420
300001208,MDPH6150
300001209,INFO3105
300001209,MDPH6140
300001210,EDIT3821
300001210,SWEN3920
300001210,ECON2016
300001210,MDPH6280
300001210,MDPH6130
300001211,PHYS3300
300001211,MDPH6120
300001212,EDLS2606
300001212,ECON3005
300001212,PHYS2600
300001212,EDMC2214
300001212,MDPH6110
300001213,ECON1000
300001213,MDPH6130
300001213,MDPH6280
300001214,MDPH6270
300001215,EDSC3410
300001215,PHYS2671
300001215,MDPH6260
300001216,COMP2190
300001216,MATH2403
300001216,MDPH6190
300001217,INFO3180
300001217,EDRS3008
300001217,MDPH6180
300001218,ECON3037
300001218,MDPH6170
300001219,ELET2415
300001219,MDPH6135
300001220,ELET2405
300001220,MDPH6115
300001221,ELET2570
300001221,EDSS2904
300001221,MDPH6215
300001222,PHYS1422
300001222,EDME1103
300001222,ECON2002
300001222,MDPH6230
300001223,COMP2201
300001223,MDPH6240
300001224,ECNG1000
300001224,ECON2015
300001224,EDSS2906
300001224,MATH6629
300001224,PHYS2396
300001225,EDSC3411
300001225,ECON3073
300001225,ELET2405
300001226,MATH3155
300001226,PHYS3300
300001226,ELET2415
300001227,ECON2003
300001227,PHYS1421
300001227,ELET2460
300001228,EDSE2712
300001228,EDTL1021
300001228,MATH2420
300001228,ELET2470
300001229,COMP3652
300001229,ECON2000
300001229,ELET2450
300001229,ELET2480
300001230,ELET2480
300001230,STAT3002
300001230,COMP3101
300001230,ECSE1102
300001230,ELET2410
300001231,EDSE2712
300001231,INFO3105
300001231,MATH1142
300001231,MATH1151
300001231,ELET2530
300001232,ELET2570
300001232,ELET3450
300001232,ELET2450
300001233,ECON1003
300001233,ELET2420
300001234,EDPH2024
300001234,ECON2001
300001234,ECON3031
300001234,PHYS2561
300001235,COMP1220
300001235,MATH3401
300001235,PHYS2671
300001236,PHYS2296
300001237,EDEA3306
300001237,EDME3205
300001237,PHYS2200
300001238,PHYS2386
300001239,MATH2411
300001239,ELNG1101
300001239,MATH3424
300001239,ELET3450
300001239,PHYS2351
300001240,ELET3450
300001240,MATH2411
300001240,PHYS2300
300001241,MATH3403
300001241,EDEA3304
300001241,ELET2450
300001241,PHYS2561
300001241,PHYS2600
300001242,PHYS3200
300001242,COMP2340
300001242,PHYS2500
300001243,EDLA3104
300001243,EDHE3905
300001243,MATH3155
300001243,ELET2210
300001244,ELET2570
300001245,SWEN3165
300001245,MATH3412
300001245,MATH6635
300001245,PHYS2000
300001246,PHYS2200
300001246,ECON1003
300001246,EDTK2025
300001246,EDSS2903
300001246,PHYS2701
300001247,ECON2025
300001247,MATH6635
300001247,EDMC3020
300001247,EDLA3109
300001247,PHYS3000
300001248,ELET3211
300001249,EDME2204
300001249,MATH3401
300001249,PHYS3200
